Record_ID,Date,City_ID,Trend_ID,Season_ID,Eco_ID,Petrol_Price_INR,Diesel_Price_INR,Tax_Percentage,Dealer_Commission,Transportation_Cost,Population_Millions,Vehicle_Density,Demand_Index,Supply_Index,Price_Change_Percent
5329,2023-08-07,224,2,3,219,104.77,94.13,31.72,3.01,0.9,22.31,882.23,108.56,134.13,-0.67
5330,2023-08-08,164,3,3,220,95.96,88.02,27.56,5.76,1.56,24.08,815.82,123.74,104.73,-4.83
5331,2023-08-09,88,2,4,221,99.11,91.09,24.77,4.44,3.09,21.1,933.96,68.34,139.05,4.56
5332,2023-08-10,145,1,3,222,93.0,83.75,21.35,2.7,1.14,13.89,350.59,65.3,105.44,3.44
5333,2023-08-11,144,3,1,223,95.35,87.2,21.72,4.89,0.95,14.63,833.2,85.68,82.36,1.88
5334,2023-08-12,246,2,4,224,104.47,90.32,34.35,4.0,1.55,10.97,839.3,114.23,146.05,3.66
5335,2023-08-13,144,2,2,225,111.48,106.06,24.41,3.89,3.51,0.76,204.2,117.38,95.59,-3.54
5336,2023-08-14,43,3,1,226,90.52,83.18,41.29,5.34,3.17,12.63,550.26,110.88,135.03,-2.71
5337,2023-08-15,83,1,3,227,110.21,97.13,34.91,2.55,3.22,22.04,975.47,134.95,134.0,-4.18
5338,2023-08-16,149,3,2,228,88.65,75.31,41.62,3.96,1.63,3.16,847.95,123.49,106.26,4.25
5339,2023-08-17,25,2,3,229,91.45,85.33,30.69,5.12,0.85,5.62,691.3,100.47,100.09,-1.7
5340,2023-08-18,111,2,4,230,86.12,71.38,34.89,4.64,0.61,4.77,562.27,98.25,79.53,4.29
5341,2023-08-19,213,2,1,231,89.22,77.29,33.14,2.02,2.55,0.79,738.66,129.77,106.09,-0.18
5342,2023-08-20,153,3,4,232,112.52,104.79,44.67,5.15,2.96,3.9,820.65,138.4,107.46,2.23
5343,2023-08-21,271,1,3,233,98.78,89.22,39.92,5.78,1.82,11.6,544.52,134.91,74.03,2.53
5344,2023-08-22,78,3,1,234,87.33,79.36,34.89,4.82,2.35,20.22,767.39,99.63,130.47,-1.96
5345,2023-08-23,219,3,4,235,113.79,107.29,35.16,5.5,1.48,1.49,239.41,107.92,83.75,-0.45
5346,2023-08-24,19,3,4,236,111.37,103.46,26.22,3.44,1.78,10.81,454.62,128.63,125.41,4.01
5347,2023-08-25,79,3,3,237,107.64,96.84,38.37,3.4,3.05,21.2,150.57,107.94,148.8,2.84
5348,2023-08-26,110,1,4,238,113.0,99.74,44.57,3.28,3.01,23.18,789.71,72.49,149.55,0.66
5349,2023-08-27,224,2,4,239,91.6,82.97,23.24,4.94,0.6,2.39,290.32,138.68,136.33,-0.9
5350,2023-08-28,104,1,1,240,110.09,101.61,35.93,5.77,3.8,16.76,248.57,99.34,135.7,4.77
5351,2023-08-29,255,2,2,241,105.7,96.02,32.95,5.54,1.44,17.42,493.98,148.21,130.6,-4.59
5352,2023-08-30,242,1,2,242,111.09,99.65,41.26,2.6,3.68,24.22,581.35,105.32,119.73,2.68
5353,2023-08-31,101,1,4,243,108.91,96.39,20.0,4.5,2.29,1.27,249.29,88.69,68.4,0.85
5354,2023-09-01,40,2,1,244,95.39,87.13,23.41,5.98,2.25,20.15,426.52,71.33,60.8,4.25
5355,2023-09-02,32,2,2,245,108.23,97.37,20.93,3.18,2.08,15.57,621.7,84.49,107.21,2.43
5356,2023-09-03,62,2,2,246,92.87,83.98,24.07,4.54,3.73,2.24,182.26,72.06,117.66,-3.55
5357,2023-09-04,189,2,3,247,94.86,82.69,37.7,5.63,1.23,8.84,385.53,142.16,90.06,2.88
5358,2023-09-05,141,3,1,248,88.24,81.59,23.49,5.6,2.64,13.96,335.13,110.05,144.87,-1.74
5359,2023-09-06,242,2,1,249,113.05,105.48,35.56,3.29,1.61,1.8,748.72,132.02,75.11,-1.59
5360,2023-09-07,62,2,3,250,93.73,84.47,41.71,2.38,3.7,17.79,249.21,70.83,75.16,-0.12
5361,2023-09-08,27,1,2,251,100.62,86.72,20.87,4.58,1.09,21.91,544.53,56.21,136.89,1.35
5362,2023-09-09,143,1,1,252,96.74,86.01,20.67,5.79,2.87,13.92,394.45,91.89,100.89,-4.88
5363,2023-09-10,25,2,1,253,113.8,99.14,44.75,4.03,1.98,17.18,750.11,143.62,53.6,4.56
5364,2023-09-11,56,2,2,254,95.05,89.02,36.83,3.83,2.81,15.92,966.59,61.31,69.59,1.33
5365,2023-09-12,150,3,4,255,108.36,98.75,23.52,5.46,1.05,1.92,878.51,128.86,106.51,-0.88
5366,2023-09-13,99,3,1,256,110.66,101.47,27.67,3.7,1.88,8.35,565.15,55.92,82.6,1.56
5367,2023-09-14,107,1,4,257,98.07,87.07,44.63,4.72,0.88,21.12,870.5,66.52,98.94,1.81
5368,2023-09-15,249,1,4,258,96.35,83.23,25.68,3.55,3.89,19.73,738.76,122.99,129.4,-4.8
5369,2023-09-16,172,2,2,259,107.43,94.02,38.82,3.51,1.25,8.9,272.31,71.1,99.5,-3.96
5370,2023-09-17,307,1,4,260,112.39,100.68,26.03,2.75,3.98,13.26,722.34,52.2,96.52,0.59
5371,2023-09-18,148,2,2,261,107.65,96.23,29.96,2.35,1.96,23.28,626.2,71.94,67.6,-0.93
5372,2023-09-19,22,3,2,262,91.81,77.32,42.02,5.54,0.75,24.5,283.57,123.28,64.63,-0.29
5373,2023-09-20,188,3,4,263,111.65,102.81,20.71,2.72,0.56,20.21,975.65,103.22,93.17,-2.88
5374,2023-09-21,283,3,2,264,96.63,83.3,27.68,2.25,2.6,7.28,834.03,104.72,70.96,4.37
5375,2023-09-22,75,3,1,265,102.29,88.07,32.18,4.33,2.65,2.95,791.96,91.04,90.04,-1.5
5376,2023-09-23,58,2,4,266,109.94,100.03,35.64,4.18,2.34,22.46,979.51,64.58,106.55,-4.41
5377,2023-09-24,73,2,3,267,90.65,78.36,20.71,4.27,0.73,16.69,989.44,71.55,61.25,1.39
5378,2023-09-25,228,3,2,268,108.54,99.77,30.27,3.87,1.66,20.98,528.93,68.51,69.65,0.82
5379,2023-09-26,207,2,3,269,102.88,96.3,28.61,2.57,1.76,2.39,555.27,120.72,135.71,0.82
5380,2023-09-27,234,1,1,270,111.8,100.94,20.67,2.08,2.97,14.29,864.25,134.71,113.35,-4.27
5381,2023-09-28,245,1,1,271,90.16,83.19,28.88,2.19,1.97,21.91,670.05,73.75,124.48,2.71
5382,2023-09-29,79,1,1,272,97.62,88.04,43.29,5.77,2.51,2.0,170.87,67.25,98.86,-1.66
5383,2023-09-30,181,2,2,273,109.99,96.26,26.87,4.13,1.5,23.33,721.98,75.17,118.89,4.53
5384,2023-10-01,105,1,1,274,85.58,79.72,34.64,3.6,3.04,16.62,525.66,143.88,93.33,1.22
5385,2023-10-02,78,1,4,275,88.37,83.06,27.45,3.64,0.66,9.52,153.33,71.36,62.96,1.75
5386,2023-10-03,126,3,1,276,114.72,103.65,22.67,4.61,3.96,17.08,922.65,119.0,93.73,0.84
5387,2023-10-04,133,3,3,277,93.41,85.1,27.24,3.51,2.75,18.0,310.03,61.67,112.61,-0.48
5388,2023-10-05,173,2,3,278,114.27,105.09,31.77,5.19,1.02,16.09,957.25,116.03,75.29,-1.61
5389,2023-10-06,13,3,1,279,90.48,81.42,27.41,3.04,3.01,18.3,551.99,74.45,120.38,-3.41
5390,2023-10-07,37,1,4,280,95.83,89.97,35.6,3.47,3.25,3.76,680.25,133.72,63.35,1.18
5391,2023-10-08,285,1,4,281,107.59,102.55,43.73,5.74,3.26,13.7,336.95,52.32,73.17,4.96
5392,2023-10-09,86,3,2,282,104.73,90.75,21.73,3.04,1.45,8.24,987.53,100.03,122.54,-0.89
5393,2023-10-10,315,1,2,283,102.43,95.26,37.93,4.65,3.86,3.66,142.18,116.33,73.48,-2.54
5394,2023-10-11,67,3,2,284,100.9,91.64,20.03,3.46,0.56,17.78,875.85,124.35,112.9,2.98
5395,2023-10-12,304,2,3,285,110.3,95.58,20.03,3.88,1.83,15.22,160.23,140.04,120.59,4.35
5396,2023-10-13,151,3,4,286,92.05,78.78,23.32,2.18,0.86,24.99,916.46,112.59,71.23,4.86
5397,2023-10-14,163,3,4,287,98.27,92.19,32.0,2.67,1.85,21.06,917.83,62.86,100.52,3.55
5398,2023-10-15,179,2,2,288,89.66,79.58,21.2,2.41,0.7,10.51,431.08,122.35,144.21,0.09
5399,2023-10-16,82,1,3,289,102.88,90.58,38.05,5.38,2.76,19.6,639.96,102.8,109.18,3.53
5400,2023-10-17,268,1,2,290,92.52,80.53,20.73,5.85,0.72,5.06,868.67,59.96,53.71,-4.26
5401,2023-10-18,279,2,1,291,95.02,82.41,32.39,2.27,2.66,12.02,385.01,64.04,69.53,3.09
5402,2023-10-19,315,3,3,292,99.14,89.56,36.9,2.31,1.32,10.38,216.68,132.84,132.02,-4.05
5403,2023-10-20,226,3,2,293,85.8,79.04,25.94,4.21,1.13,15.46,924.51,106.55,97.78,1.08
5404,2023-10-21,35,2,3,294,87.76,78.11,34.48,4.02,1.71,20.22,166.86,65.78,56.99,-1.65
5405,2023-10-22,245,2,2,295,105.58,94.1,26.54,4.6,2.74,11.81,218.59,128.85,85.89,0.61
5406,2023-10-23,210,3,2,296,97.87,86.78,25.35,4.95,2.52,21.69,259.58,108.65,121.43,-1.95
5407,2023-10-24,257,2,3,297,110.94,105.24,40.46,5.19,2.88,18.95,656.24,66.74,124.41,-4.43
5408,2023-10-25,280,2,2,298,105.84,100.19,28.32,2.6,3.72,7.12,386.76,94.98,108.78,2.93
5409,2023-10-26,300,1,2,299,85.24,70.59,40.35,2.15,1.21,13.55,601.72,142.89,125.16,-3.78
5410,2023-10-27,173,3,3,300,103.5,96.98,25.42,5.56,1.95,21.34,801.5,125.15,92.42,1.17
5411,2023-10-28,40,2,3,301,87.81,79.87,28.9,3.88,1.43,18.96,643.79,88.68,97.65,-1.98
5412,2023-10-29,86,1,3,302,108.43,95.75,22.57,5.88,2.55,20.61,919.64,50.53,93.01,1.3
5413,2023-10-30,269,1,3,303,114.75,105.65,32.41,4.13,1.49,6.82,190.41,72.6,79.26,-0.74
5414,2023-10-31,279,1,3,304,100.94,94.12,29.54,4.04,2.45,19.61,932.39,68.08,115.02,3.75
5415,2023-11-01,58,3,3,305,105.48,95.81,20.15,4.49,3.38,10.44,537.16,87.77,116.28,2.27
5416,2023-11-02,171,1,4,306,92.12,81.43,31.62,2.68,2.43,24.02,151.67,138.25,136.43,-2.52
5417,2023-11-03,301,3,1,307,98.13,88.6,21.86,3.02,3.43,11.91,899.95,68.0,81.89,4.64
5418,2023-11-04,159,1,4,308,110.68,96.49,40.92,5.62,2.64,22.48,202.5,54.97,114.19,-2.45
5419,2023-11-05,100,2,1,309,90.02,82.18,32.34,2.85,3.55,16.75,704.3,63.13,84.27,-3.43
5420,2023-11-06,56,1,4,310,92.97,81.35,37.25,2.93,3.76,23.37,354.89,94.62,140.51,4.75
5421,2023-11-07,120,3,4,311,98.36,92.24,40.53,4.04,2.28,14.36,194.55,56.75,82.43,-4.17
5422,2023-11-08,241,3,1,312,106.37,97.44,21.28,4.56,3.27,6.32,858.7,105.65,128.82,-1.42
5423,2023-11-09,2,2,2,313,96.28,83.87,28.43,2.0,2.14,16.48,484.54,77.39,133.33,1.33
5424,2023-11-10,115,1,1,314,112.83,105.58,20.63,3.83,2.97,6.79,657.73,87.49,85.94,4.54
5425,2023-11-11,266,1,3,315,87.83,76.94,21.24,3.6,0.63,21.34,735.13,65.61,71.26,-2.1
5426,2023-11-12,271,1,4,316,96.12,89.59,20.95,5.46,3.88,2.6,597.22,124.57,57.37,1.57
5427,2023-11-13,108,2,2,317,106.27,100.24,31.95,5.36,3.63,6.38,801.35,88.14,141.07,-4.76
5428,2023-11-14,162,2,4,318,91.78,81.55,31.27,5.62,3.63,19.7,550.1,61.51,115.4,2.15
5429,2023-11-15,161,1,3,319,104.69,92.94,21.53,5.37,1.48,10.73,474.37,86.15,131.99,4.16
5430,2023-11-16,238,2,3,320,89.93,83.79,26.56,5.15,1.49,4.39,776.62,148.35,111.84,-3.38
5431,2023-11-17,15,2,4,321,86.68,72.5,26.11,5.44,1.91,24.86,288.49,121.4,65.97,2.79
5432,2023-11-18,169,1,2,322,88.63,81.37,27.42,2.7,3.58,11.68,947.99,136.93,80.36,0.0
5433,2023-11-19,180,1,3,323,112.9,106.7,36.02,3.36,3.51,12.21,369.79,139.2,83.75,0.99
5434,2023-11-20,65,2,1,324,101.55,94.53,37.43,4.73,1.51,9.14,134.88,104.88,93.05,2.06
5435,2023-11-21,182,1,1,325,108.89,102.19,28.48,5.69,2.4,2.12,588.36,105.69,55.23,2.05
5436,2023-11-22,60,3,4,326,94.98,89.07,39.71,4.67,2.16,6.43,371.37,140.67,117.01,-0.24
5437,2023-11-23,28,1,1,327,102.78,89.8,30.45,2.83,2.78,7.37,242.62,137.33,77.06,-0.41
5438,2023-11-24,103,1,3,328,99.85,89.89,33.06,5.78,1.25,14.49,804.69,121.64,98.01,-2.09
5439,2023-11-25,259,1,4,329,113.37,104.49,23.64,5.04,0.8,23.44,631.23,132.2,55.97,-3.37
5440,2023-11-26,42,3,3,330,107.43,92.92,25.82,4.87,0.6,3.92,633.29,124.14,119.71,3.52
5441,2023-11-27,284,3,1,331,106.92,98.21,38.19,5.05,1.83,24.38,564.31,80.78,104.78,3.26
5442,2023-11-28,212,1,2,332,86.39,79.72,44.43,4.64,3.81,12.11,680.63,62.08,140.51,3.58
5443,2023-11-29,275,2,3,333,101.49,93.75,37.62,2.09,2.9,14.78,930.06,121.72,69.72,4.75
5444,2023-11-30,117,3,2,334,99.01,91.62,21.35,3.01,3.12,1.36,397.21,140.56,145.77,-1.42
5445,2023-12-01,279,3,3,335,112.84,102.85,23.57,5.83,3.81,21.35,671.9,147.85,140.58,-0.55
5446,2023-12-02,277,3,4,336,92.72,84.81,31.14,3.15,1.98,21.75,804.95,54.89,79.57,4.19
5447,2023-12-03,51,2,4,337,93.1,82.93,38.31,5.09,2.16,18.96,282.93,113.68,139.8,-3.09
5448,2023-12-04,3,3,3,338,97.34,85.65,24.15,3.7,1.76,4.06,760.86,111.74,79.2,1.02
5449,2023-12-05,117,1,3,339,92.3,79.53,38.77,5.63,1.13,10.41,443.49,86.92,83.6,1.87
5450,2023-12-06,246,1,1,340,88.88,76.77,33.9,4.23,3.18,23.91,857.19,105.26,140.9,2.5
5451,2023-12-07,276,3,4,341,110.72,103.67,39.36,4.53,3.67,10.84,365.58,95.58,128.76,3.4
5452,2023-12-08,287,2,4,342,101.75,95.59,33.94,2.96,3.35,9.04,723.63,142.46,94.12,-2.37
5453,2023-12-09,29,1,4,343,110.84,100.42,35.06,2.23,0.67,2.6,559.57,79.92,61.37,0.99
5454,2023-12-10,170,2,3,344,109.93,102.94,26.22,5.03,1.55,2.45,774.58,67.93,96.33,4.37
5455,2023-12-11,311,2,2,345,93.46,87.61,38.0,2.27,2.57,11.1,831.21,117.31,134.42,4.0
5456,2023-12-12,286,3,1,346,101.43,91.16,41.1,4.89,1.65,13.74,209.28,78.58,109.19,0.92
5457,2023-12-13,209,3,3,347,87.5,79.23,41.78,4.22,1.03,20.71,336.43,55.57,54.85,-2.28
5458,2023-12-14,282,3,4,348,112.46,99.9,20.74,5.28,2.38,22.73,331.48,130.15,90.85,0.28
5459,2023-12-15,236,1,2,349,97.13,88.99,35.61,2.82,2.33,10.29,140.73,82.46,119.99,-1.45
5460,2023-12-16,79,2,4,350,96.81,82.02,44.74,4.17,2.98,21.16,962.27,149.25,138.14,1.82
5461,2023-12-17,183,3,1,351,94.08,81.5,34.67,4.46,4.0,13.82,602.04,81.2,147.7,0.81
5462,2023-12-18,107,1,3,352,98.82,93.24,24.28,2.3,2.77,24.33,298.54,105.57,133.67,-3.48
5463,2023-12-19,151,2,3,353,92.55,82.46,41.94,4.96,1.61,23.27,608.83,66.11,137.16,-1.0
5464,2023-12-20,187,2,1,354,96.25,85.62,26.61,3.56,3.85,17.97,846.04,103.29,71.5,4.51
5465,2023-12-21,256,2,4,355,109.0,97.05,21.13,2.52,2.5,5.14,243.59,76.5,135.99,2.91
5466,2023-12-22,14,3,3,356,110.03,100.05,30.76,3.55,2.76,23.15,683.56,118.22,142.64,-0.84
5467,2023-12-23,195,1,1,357,94.13,84.29,22.51,2.39,1.75,3.36,234.47,52.84,113.42,3.64
5468,2023-12-24,240,2,3,358,99.07,90.39,22.88,5.55,2.08,20.55,865.3,119.91,98.75,-0.19
5469,2023-12-25,262,3,1,359,111.21,103.5,31.58,3.83,1.97,12.61,315.64,101.77,131.14,-0.1
5470,2023-12-26,72,1,2,360,86.58,72.12,35.32,2.55,3.78,15.48,644.71,88.0,111.71,3.17
5471,2023-12-27,229,2,3,361,111.67,103.5,42.63,3.01,3.33,21.85,115.94,56.46,132.76,2.32
5472,2023-12-28,27,1,2,362,91.58,85.94,37.63,4.9,0.82,19.93,101.05,56.24,95.14,-4.88
5473,2023-12-29,83,1,1,363,105.36,98.68,41.07,5.14,1.6,1.93,713.43,129.22,67.83,-1.08
5474,2023-12-30,74,3,1,364,102.48,88.9,30.29,2.17,0.69,9.57,150.82,124.07,141.76,-4.93
5475,2023-12-31,89,3,4,365,101.59,90.72,27.96,2.24,2.31,24.28,290.79,96.57,146.84,0.5
5476,2024-01-01,318,1,2,366,110.78,97.99,34.82,5.67,1.48,9.22,945.28,50.69,147.27,-0.57
5477,2024-01-02,150,2,2,367,88.05,74.96,37.39,3.32,0.76,20.23,681.2,131.31,145.56,-2.5
5478,2024-01-03,110,2,3,368,95.41,82.18,34.21,2.77,3.2,18.35,335.72,116.56,99.37,4.87
5479,2024-01-04,186,2,1,369,101.15,90.64,26.61,2.49,0.82,23.92,704.31,57.68,112.89,-3.7
5480,2024-01-05,186,1,1,370,109.34,102.57,29.24,3.9,1.45,23.77,994.03,77.65,138.07,3.88
5481,2024-01-06,91,3,1,371,91.49,85.01,31.21,5.08,3.2,11.7,492.36,56.78,52.33,4.38
5482,2024-01-07,58,2,4,372,109.09,98.35,20.35,4.08,2.29,6.08,558.95,136.98,66.23,3.85
5483,2024-01-08,191,3,3,373,96.99,88.32,42.0,2.08,3.36,7.88,580.96,100.38,66.5,-0.48
5484,2024-01-09,5,2,2,374,90.67,80.09,32.79,3.94,1.95,7.72,244.6,87.42,72.06,4.72
5485,2024-01-10,132,1,4,375,107.77,97.78,38.78,3.25,3.35,15.93,580.27,113.17,90.55,-4.88
5486,2024-01-11,57,1,3,376,87.73,76.7,24.3,4.73,2.38,9.49,667.03,124.58,96.33,-2.01
5487,2024-01-12,61,2,4,377,100.44,95.12,33.92,4.09,0.81,21.77,540.75,115.3,89.1,-3.59
5488,2024-01-13,95,2,1,378,86.92,81.59,43.15,5.86,2.15,7.89,514.78,132.88,137.88,-3.45
5489,2024-01-14,119,3,4,379,95.69,83.48,25.36,4.39,2.44,24.76,297.99,109.44,75.82,2.43
5490,2024-01-15,187,1,4,380,103.03,96.1,28.65,4.53,2.64,16.73,622.97,50.31,123.88,-2.3
5491,2024-01-16,9,1,2,381,101.68,90.16,29.71,4.08,3.75,9.22,593.42,63.61,147.5,-1.06
5492,2024-01-17,308,2,1,382,97.14,86.67,29.58,3.24,1.14,14.86,936.52,136.72,115.6,1.03
5493,2024-01-18,264,3,1,383,97.87,83.05,35.02,4.52,2.62,9.36,430.37,62.78,54.47,2.84
5494,2024-01-19,278,3,1,384,91.8,78.45,29.84,3.33,3.13,13.12,730.81,111.96,61.39,-2.12
5495,2024-01-20,233,1,4,385,98.68,89.55,36.85,4.87,3.61,13.38,805.04,70.6,133.88,3.3
5496,2024-01-21,221,3,2,386,113.6,102.43,32.11,2.95,2.34,19.25,812.75,146.05,86.08,0.36
5497,2024-01-22,164,1,2,387,110.51,104.34,23.94,3.47,1.25,11.45,608.93,72.54,90.41,2.08
5498,2024-01-23,6,1,2,388,89.36,80.49,43.71,4.33,3.36,23.74,662.09,86.19,138.49,1.93
5499,2024-01-24,261,2,4,389,85.89,73.55,25.99,4.51,3.67,2.91,821.27,127.37,120.56,3.94
5500,2024-01-25,112,1,2,390,113.01,101.78,34.06,4.67,0.87,8.36,126.09,115.81,121.19,3.21
5501,2024-01-26,198,1,3,391,100.8,90.96,21.52,4.8,1.3,18.8,293.48,82.16,117.28,3.75
5502,2024-01-27,141,2,4,392,101.14,94.37,42.97,3.27,3.55,15.11,572.51,119.8,113.3,1.74
5503,2024-01-28,23,3,1,393,108.42,95.39,43.2,5.57,2.2,3.54,757.04,147.99,125.51,-3.78
5504,2024-01-29,293,1,2,394,94.44,86.71,29.11,2.12,1.09,20.44,262.34,64.5,120.07,-3.44
5505,2024-01-30,240,2,3,395,99.46,86.25,23.02,2.75,2.76,16.77,882.17,74.04,59.52,3.23
5506,2024-01-31,20,1,1,396,114.06,102.94,39.25,2.28,2.1,14.81,562.03,94.9,72.05,1.27
5507,2024-02-01,311,2,4,397,105.16,96.44,26.56,4.69,3.89,21.96,440.68,81.34,60.88,-4.69
5508,2024-02-02,297,3,4,398,89.61,84.21,37.52,3.09,1.28,20.94,236.57,81.69,130.79,-3.4
5509,2024-02-03,254,2,1,399,89.0,81.67,42.88,2.8,1.77,8.24,603.99,92.9,109.53,3.77
5510,2024-02-04,175,2,1,400,91.13,77.24,34.76,3.92,1.08,13.85,809.46,128.97,146.5,0.64
5511,2024-02-05,294,2,3,401,108.0,94.82,41.53,4.48,0.67,21.55,381.74,85.7,121.81,-3.86
5512,2024-02-06,81,1,2,402,93.86,83.11,25.62,4.48,1.46,2.09,546.81,75.68,99.53,-4.44
5513,2024-02-07,230,3,2,403,85.64,75.98,42.76,4.23,3.37,8.55,259.16,105.08,143.26,4.99
5514,2024-02-08,69,3,2,404,113.33,101.85,25.67,5.97,1.44,10.02,333.87,137.17,146.58,-2.05
5515,2024-02-09,318,3,3,405,90.09,80.43,25.65,5.44,2.94,7.17,722.15,119.95,112.74,1.6
5516,2024-02-10,309,3,2,406,85.29,73.84,42.0,2.96,2.34,12.96,969.79,84.01,112.61,-1.71
5517,2024-02-11,230,2,4,407,92.11,84.04,33.87,5.03,2.32,20.01,651.22,147.22,108.0,2.62
5518,2024-02-12,129,2,3,408,92.05,78.67,39.99,4.28,3.24,12.25,668.32,119.08,58.47,4.09
5519,2024-02-13,175,2,2,409,97.66,85.64,40.06,2.28,2.66,1.55,892.76,63.83,126.52,-0.26
5520,2024-02-14,121,1,2,410,112.61,104.31,36.17,2.2,1.06,21.42,263.49,119.46,137.65,4.06
5521,2024-02-15,43,1,1,411,111.38,98.07,24.73,5.2,1.27,5.52,832.36,140.58,105.76,-2.04
5522,2024-02-16,66,2,4,412,98.71,88.83,37.3,4.18,2.4,11.07,872.72,97.3,69.35,1.8
5523,2024-02-17,52,2,3,413,97.33,90.58,21.59,4.29,3.46,1.0,724.26,122.94,131.24,-3.38
5524,2024-02-18,59,2,4,414,101.65,95.87,25.02,3.35,1.03,11.27,131.78,65.08,139.52,-2.46
5525,2024-02-19,244,2,4,415,92.3,80.31,36.07,5.72,0.87,9.68,933.34,61.06,130.62,3.19
5526,2024-02-20,314,3,1,416,86.57,72.91,42.7,4.85,2.31,7.58,633.68,112.8,71.17,4.36
5527,2024-02-21,287,2,3,417,113.18,100.1,39.29,5.71,1.16,23.46,299.54,90.03,71.69,2.22
5528,2024-02-22,281,3,3,418,90.6,79.04,28.31,2.4,3.98,17.12,538.09,95.94,95.82,-3.44
5529,2024-02-23,143,2,1,419,90.95,84.54,40.59,4.33,0.52,22.93,611.4,80.74,65.75,-4.76
5530,2024-02-24,182,3,4,420,99.17,93.23,44.16,4.55,2.07,11.93,172.03,95.56,118.75,-4.17
5531,2024-02-25,160,3,2,421,99.75,91.3,28.3,2.5,1.07,13.14,633.67,59.9,120.81,-1.72
5532,2024-02-26,94,2,4,422,85.55,72.0,24.67,3.39,2.88,23.75,658.12,60.8,148.65,-1.67
5533,2024-02-27,46,2,3,423,89.44,74.82,24.94,2.86,2.71,11.72,815.98,94.42,87.87,-4.57
5534,2024-02-28,5,1,2,424,96.34,88.93,30.01,5.94,3.32,1.26,930.17,95.31,122.57,4.86
5535,2024-02-29,87,3,1,425,105.51,92.89,21.31,4.17,2.47,16.31,515.92,137.14,99.67,0.51
5536,2024-03-01,161,3,3,426,91.85,81.11,32.19,3.26,1.16,5.35,351.57,83.04,66.23,-4.49
5537,2024-03-02,164,3,4,427,97.69,92.37,38.31,4.66,0.69,23.86,711.48,117.69,141.21,1.76
5538,2024-03-03,292,2,2,428,101.72,91.29,33.26,4.64,3.03,2.2,234.22,80.31,55.99,3.67
5539,2024-03-04,259,3,2,429,111.66,98.6,44.25,3.39,2.04,22.49,188.84,80.79,54.22,-2.43
5540,2024-03-05,146,1,2,430,94.78,87.02,31.54,5.98,1.28,4.05,804.38,120.88,76.49,3.0
5541,2024-03-06,157,1,2,431,89.01,75.03,20.33,5.24,1.38,6.82,875.9,106.2,149.96,3.86
5542,2024-03-07,105,2,4,432,99.68,92.32,31.75,3.6,1.02,4.22,832.43,87.29,52.08,-3.63
5543,2024-03-08,176,3,2,433,107.4,101.64,43.25,4.64,1.49,8.66,900.3,98.33,92.31,-0.86
5544,2024-03-09,115,1,3,434,88.3,81.7,22.4,4.84,3.27,3.11,349.31,134.44,101.87,-4.08
5545,2024-03-10,156,1,1,435,97.74,84.37,25.57,2.7,2.67,9.67,665.09,124.59,81.47,-4.79
5546,2024-03-11,99,1,2,436,85.53,76.36,37.89,5.51,3.96,8.1,650.55,143.46,120.56,2.64
5547,2024-03-12,268,3,3,437,86.01,73.04,27.35,5.3,2.33,18.68,139.92,137.69,87.32,-4.18
5548,2024-03-13,269,1,4,438,99.49,89.18,39.13,5.02,2.33,15.48,122.99,116.95,116.15,0.5
5549,2024-03-14,52,1,4,439,93.95,84.14,30.48,2.89,1.17,17.24,888.2,69.0,84.4,-0.12
5550,2024-03-15,319,2,3,440,110.35,97.28,39.9,2.54,2.55,12.52,115.93,86.19,64.98,-0.15
5551,2024-03-16,222,3,2,441,103.06,93.83,33.79,2.72,2.63,21.4,756.97,105.46,106.24,3.93
5552,2024-03-17,123,1,1,442,98.62,85.6,22.06,2.37,1.22,9.17,486.54,53.38,105.27,0.85
5553,2024-03-18,7,3,4,443,97.24,91.23,29.65,5.76,0.81,10.36,135.49,118.13,76.34,4.57
5554,2024-03-19,152,2,3,444,99.92,88.55,28.33,5.41,1.79,2.87,865.81,148.0,86.13,2.37
5555,2024-03-20,302,3,1,445,86.21,74.19,40.25,2.36,1.1,24.98,450.69,132.75,93.52,-0.22
5556,2024-03-21,155,1,2,446,111.78,97.79,35.62,4.71,2.26,11.58,761.86,118.79,106.25,-3.74
5557,2024-03-22,215,2,3,447,114.95,107.71,39.44,2.98,2.34,22.93,550.85,117.79,114.24,0.88
5558,2024-03-23,53,2,2,448,90.44,79.4,29.3,2.07,2.63,21.39,882.39,139.7,62.42,1.92
5559,2024-03-24,302,1,4,449,88.61,79.28,37.29,3.17,2.61,6.85,551.98,81.03,64.53,4.52
5560,2024-03-25,67,2,2,450,89.31,80.48,21.63,3.76,2.86,12.78,779.6,94.67,86.65,-1.99
5561,2024-03-26,149,1,2,451,104.83,98.76,20.92,2.08,1.31,14.91,640.04,116.04,91.59,4.98
5562,2024-03-27,319,2,3,452,104.84,98.5,27.19,3.29,3.06,21.2,803.32,107.27,83.19,-4.38
5563,2024-03-28,125,2,3,453,110.44,97.07,39.34,4.8,2.34,2.89,198.1,134.41,114.66,-2.86
5564,2024-03-29,293,3,1,454,107.55,95.06,33.35,2.91,2.03,20.79,418.85,86.63,146.37,4.74
5565,2024-03-30,284,3,4,455,98.49,89.67,30.22,3.94,2.77,3.24,430.39,91.63,110.52,-0.87
